task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gen_tokens,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,159,477,False,,2,prefill,ok,,1766544850.7561364,17,34.33650000010857,,1702.0431000000826,,0,,,,,34.33650000010857,,17,495.09996650637794,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,159,478,False,,2,kv_decode,ok,,1766544850.7561364,17,34.33650000010857,,1702.0431000000826,,64,,,,,1702.0431000000826,,64,37.601868013798764,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,159,479,False,,2,e2e_kv,ok,,1766544850.7561364,17,34.33650000010857,,1702.0431000000826,,64,,,,,1736.3796000001912,,81,46.648785783932894,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,160,480,True,0,,prefill,ok,,1766544852.4929812,46,22.3397,,739.2414,,0,7666.837900000019,7662.941,6835.5106,length,22.3397,,46,2059.1144912420486,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,160,481,True,0,,kv_decode,ok,,1766544852.4929812,46,22.3397,,739.2414,,64,7666.837900000019,7662.941,6835.5106,length,739.2414,,64,86.57523780459265,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,160,482,True,0,,e2e_kv,ok,,1766544852.4929812,46,22.3397,,739.2414,,64,7666.837900000019,7662.941,6835.5106,length,761.5811,,110,144.43635746737937,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,161,483,False,,0,prefill,ok,,1766544860.1599422,46,12.0075,,724.9024,,0,951.0199000001194,946.5474,145.3011,length,12.0075,,46,3830.9389964605452,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,161,484,False,,0,kv_decode,ok,,1766544860.1599422,46,12.0075,,724.9024,,64,951.0199000001194,946.5474,145.3011,length,724.9024,,64,88.28774742641217,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,161,485,False,,0,e2e_kv,ok,,1766544860.1599422,46,12.0075,,724.9024,,64,951.0199000001194,946.5474,145.3011,length,736.9099,,110,149.2719801973077,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,162,486,False,,1,prefill,ok,,1766544861.111207,46,11.871,,733.4592,,0,973.7252999998418,970.1765,161.5688,length,11.871,,46,3874.9894701373096,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,162,487,False,,1,kv_decode,ok,,1766544861.111207,46,11.871,,733.4592,,64,973.7252999998418,970.1765,161.5688,length,733.4592,,64,87.25775066970324,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,162,488,False,,1,e2e_kv,ok,,1766544861.111207,46,11.871,,733.4592,,64,973.7252999998418,970.1765,161.5688,length,745.3302,,110,147.58559360669943,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,163,489,False,,2,prefill,ok,,1766544862.0850394,46,12.1893,,729.6277,,0,973.846900000126,957.4087,148.7193,length,12.1893,,46,3773.8016128899935,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,163,490,False,,2,kv_decode,ok,,1766544862.0850394,46,12.1893,,729.6277,,64,973.846900000126,957.4087,148.7193,length,729.6277,,64,87.71596802040274,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,163,491,False,,2,e2e_kv,ok,,1766544862.0850394,46,12.1893,,729.6277,,64,973.846900000126,957.4087,148.7193,length,741.817,,110,148.28454996313107,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,164,492,True,0,,prefill,ok,,1766544863.0591576,1,16.992999999956737,,985.8713999999509,,0,,,,,16.992999999956737,,1,58.84776084284976,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,164,493,True,0,,kv_decode,ok,,1766544863.0591576,1,16.992999999956737,,985.8713999999509,,64,,,,,985.8713999999509,,64,64.91718899645855,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,164,494,True,0,,e2e_kv,ok,,1766544863.0591576,1,16.992999999956737,,985.8713999999509,,64,,,,,1002.8643999999076,,65,64.81434578793103,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,165,495,False,,0,prefill,ok,,1766544864.0627382,1,15.39890000003652,,946.8401999999969,,0,,,,,15.39890000003652,,1,64.93970348515988,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,165,496,False,,0,kv_decode,ok,,1766544864.0627382,1,15.39890000003652,,946.8401999999969,,64,,,,,946.8401999999969,,64,67.5932432949089,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,165,497,False,,0,e2e_kv,ok,,1766544864.0627382,1,15.39890000003652,,946.8401999999969,,64,,,,,962.2391000000334,,65,67.55077817976607,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,166,498,False,,1,prefill,ok,,1766544865.025488,1,13.326799999958894,,938.1065000000035,,0,,,,,13.326799999958894,,1,75.03676801655945,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,166,499,False,,1,kv_decode,ok,,1766544865.025488,1,13.326799999958894,,938.1065000000035,,64,,,,,938.1065000000035,,64,68.22253123712474,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,166,500,False,,1,e2e_kv,ok,,1766544865.025488,1,13.326799999958894,,938.1065000000035,,64,,,,,951.4332999999624,,65,68.31797878001807,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,167,501,False,,2,prefill,ok,,1766544865.9773247,1,13.79270000006727,,941.7813000000024,,0,,,,,13.79270000006727,,1,72.50212068667648,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,167,502,False,,2,kv_decode,ok,,1766544865.9773247,1,13.79270000006727,,941.7813000000024,,64,,,,,941.7813000000024,,64,67.95632913925965,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Hello,5,64,167,503,False,,2,e2e_kv,ok,,1766544865.9773247,1,13.79270000006727,,941.7813000000024,,64,,,,,955.5740000000696,,65,68.0219428322613,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,168,504,True,0,,prefill,ok,,1766544866.933464,9,39.85140000008869,,2469.6019000000433,,0,,,,,39.85140000008869,,9,225.83899185423778,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,168,505,True,0,,kv_decode,ok,,1766544866.933464,9,39.85140000008869,,2469.6019000000433,,64,,,,,2469.6019000000433,,64,25.91510801801654,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,168,506,True,0,,e2e_kv,ok,,1766544866.933464,9,39.85140000008869,,2469.6019000000433,,64,,,,,2509.453300000132,,73,29.090001395920044,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,169,507,False,,0,prefill,ok,,1766544869.4434426,9,38.63660000001801,,2512.7707999999984,,0,,,,,38.63660000001801,,9,232.93975142729448,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,169,508,False,,0,kv_decode,ok,,1766544869.4434426,9,38.63660000001801,,2512.7707999999984,,64,,,,,2512.7707999999984,,64,25.469891643121624,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,169,509,False,,0,e2e_kv,ok,,1766544869.4434426,9,38.63660000001801,,2512.7707999999984,,64,,,,,2551.4074000000164,,73,28.611659588350935,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,170,510,False,,1,prefill,ok,,1766544871.9956498,9,39.02890000017578,,2249.4956000000457,,0,,,,,39.02890000017578,,9,230.59835147696873,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,170,511,False,,1,kv_decode,ok,,1766544871.9956498,9,39.02890000017578,,2249.4956000000457,,64,,,,,2249.4956000000457,,64,28.450822486604864,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,170,512,False,,1,e2e_kv,ok,,1766544871.9956498,9,39.02890000017578,,2249.4956000000457,,64,,,,,2288.5245000002215,,73,31.898282059026652,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,171,513,False,,2,prefill,ok,,1766544874.2850254,9,35.63510000003589,,1838.0611999998564,,0,,,,,35.63510000003589,,9,252.55997597848568,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,171,514,False,,2,kv_decode,ok,,1766544874.2850254,9,35.63510000003589,,1838.0611999998564,,64,,,,,1838.0611999998564,,64,34.819297638188,,
42,short,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,171,515,False,,2,e2e_kv,ok,,1766544874.2850254,9,35.63510000003589,,1838.0611999998564,,64,,,,,1873.6962999998923,,73,38.9604227750272,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,172,516,True,0,,prefill,ok,,1766544876.159398,92,1069.2183,,3275.8164,,0,15912.739500000043,15778.9057,11334.1842,length,1069.2183,,92,86.04416890358125,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,172,517,True,0,,kv_decode,ok,,1766544876.159398,92,1069.2183,,3275.8164,,64,15912.739500000043,15778.9057,11334.1842,length,3275.8164,,64,19.537114473204298,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,172,518,True,0,,e2e_kv,ok,,1766544876.159398,92,1069.2183,,3275.8164,,64,15912.739500000043,15778.9057,11334.1842,length,4345.0347,,156,35.90305044054078,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,173,519,False,,0,prefill,ok,,1766544892.0733225,92,64.7106,,3790.4725,,0,4165.87329999993,4162.6569,280.5496,length,64.7106,,92,1421.714525904566,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,173,520,False,,0,kv_decode,ok,,1766544892.0733225,92,64.7106,,3790.4725,,64,4165.87329999993,4162.6569,280.5496,length,3790.4725,,64,16.884438549547582,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,173,521,False,,0,e2e_kv,ok,,1766544892.0733225,92,64.7106,,3790.4725,,64,4165.87329999993,4162.6569,280.5496,length,3855.1830999999997,,156,40.465004113553,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,174,522,False,,1,prefill,ok,,1766544896.2393281,92,74.4699,,3994.2114,,0,4356.054699999959,4352.9359,255.5158,length,74.4699,,92,1235.3984630031732,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,174,523,False,,1,kv_decode,ok,,1766544896.2393281,92,74.4699,,3994.2114,,64,4356.054699999959,4352.9359,255.5158,length,3994.2114,,64,16.023187956451178,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,174,524,False,,1,e2e_kv,ok,,1766544896.2393281,92,74.4699,,3994.2114,,64,4356.054699999959,4352.9359,255.5158,length,4068.6813,,156,38.341661215883384,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,175,525,False,,2,prefill,ok,,1766544900.5964284,92,71.829,,3860.2577,,0,4205.076100000042,4187.9904,232.9273,length,71.829,,92,1280.8197246237594,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,175,526,False,,2,kv_decode,ok,,1766544900.5964284,92,71.829,,3860.2577,,64,4205.076100000042,4187.9904,232.9273,length,3860.2577,,64,16.579204025679424,,
43,short,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Summarize RLHF in one sentence.,31,64,175,527,False,,2,e2e_kv,ok,,1766544900.5964284,92,71.829,,3860.2577,,64,4205.076100000042,4187.9904,232.9273,length,3932.0867000000003,,156,39.67359112402074,,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,176,528,True,0,,prefill,ok,,1766544904.8025343,1,15.235900000106994,15.09887981414795,508.0310999999256,507.95928955078125,0,,,,,15.235900000106994,15.09887981414795,1,65.63445546327932,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,176,529,True,0,,kv_decode,ok,,1766544904.8025343,1,15.235900000106994,15.09887981414795,508.0310999999256,507.95928955078125,64,,,,,508.0310999999256,507.95928955078125,64,125.97653962525006,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,176,530,True,0,,e2e_kv,ok,,1766544904.8025343,1,15.235900000106994,15.09887981414795,508.0310999999256,507.95928955078125,64,,,,,523.2670000000326,523.0581693649292,65,124.21956668392227,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,177,531,False,,0,prefill,ok,,1766544905.3281875,1,8.698900000126741,8.599552154541016,477.60360000006585,477.5270080566406,0,,,,,8.698900000126741,8.599552154541016,1,114.95706353509411,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,177,532,False,,0,kv_decode,ok,,1766544905.3281875,1,8.698900000126741,8.599552154541016,477.60360000006585,477.5270080566406,64,,,,,477.60360000006585,477.5270080566406,64,134.00234001584406,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,177,533,False,,0,e2e_kv,ok,,1766544905.3281875,1,8.698900000126741,8.599552154541016,477.60360000006585,477.5270080566406,64,,,,,486.3025000001926,486.12656021118164,65,133.66166120876255,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,178,534,False,,1,prefill,ok,,1766544905.815311,1,9.562299999970492,9.454591751098633,462.1270000000095,462.02960205078125,0,,,,,9.562299999970492,9.454591751098633,1,104.57735063772166,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,178,535,False,,1,kv_decode,ok,,1766544905.815311,1,9.562299999970492,9.454591751098633,462.1270000000095,462.02960205078125,64,,,,,462.1270000000095,462.02960205078125,64,138.49006874733283,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,178,536,False,,1,e2e_kv,ok,,1766544905.815311,1,9.562299999970492,9.454591751098633,462.1270000000095,462.02960205078125,64,,,,,471.68929999998,471.4841938018799,65,137.8025747033116,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,179,537,False,,2,prefill,ok,,1766544906.2878673,1,9.140600000137056,9.077568054199219,468.25970000008965,468.19830322265625,0,,,,,9.140600000137056,9.077568054199219,1,109.40200861923789,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,179,538,False,,2,kv_decode,ok,,1766544906.2878673,1,9.140600000137056,9.077568054199219,468.25970000008965,468.19830322265625,64,,,,,468.25970000008965,468.19830322265625,64,136.67629309117942,631.30419921875,
44,micro,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Hello,5,64,179,539,False,,2,e2e_kv,ok,,1766544906.2878673,1,9.140600000137056,9.077568054199219,468.25970000008965,468.19830322265625,64,,,,,477.4003000002267,477.27587127685547,65,136.15408285241784,631.30419921875,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,180,540,True,0,,prefill,ok,,1766544906.7665842,18,12.406,,154.252,,0,3758.92900000008,3678.6277,3451.7701,stop,12.406,,18,1450.9108495889086,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,180,541,True,0,,kv_decode,ok,,1766544906.7665842,18,12.406,,154.252,,34,3758.92900000008,3678.6277,3451.7701,stop,154.252,,34,220.41853590228976,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,180,542,True,0,,e2e_kv,ok,,1766544906.7665842,18,12.406,,154.252,,34,3758.92900000008,3678.6277,3451.7701,stop,166.65800000000002,,52,312.0162248436918,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,181,543,False,,0,prefill,ok,,1766544910.5256479,18,4.8047,,148.4791,,0,376.8457999999555,346.0633,158.8267,stop,4.8047,,18,3746.3317168605736,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,181,544,False,,0,kv_decode,ok,,1766544910.5256479,18,4.8047,,148.4791,,34,376.8457999999555,346.0633,158.8267,stop,148.4791,,34,228.9884569612828,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,181,545,False,,0,e2e_kv,ok,,1766544910.5256479,18,4.8047,,148.4791,,34,376.8457999999555,346.0633,158.8267,stop,153.28379999999999,,52,339.24002405994634,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,182,546,False,,1,prefill,ok,,1766544910.9026322,18,4.4624,,146.7923,,0,356.0179999999491,344.2621,165.6123,stop,4.4624,,18,4033.703836500538,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,182,547,False,,1,kv_decode,ok,,1766544910.9026322,18,4.4624,,146.7923,,34,356.0179999999491,344.2621,165.6123,stop,146.7923,,34,231.6197784216202,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,182,548,False,,1,e2e_kv,ok,,1766544910.9026322,18,4.4624,,146.7923,,34,356.0179999999491,344.2621,165.6123,stop,151.2547,,52,343.79096980126894,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,183,549,False,,2,prefill,ok,,1766544911.2588139,18,4.5194,,148.3094,,0,358.24800000000323,331.2133,154.5107,stop,4.5194,,18,3982.829579147675,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,183,550,False,,2,kv_decode,ok,,1766544911.2588139,18,4.5194,,148.3094,,34,358.24800000000323,331.2133,154.5107,stop,148.3094,,34,229.25047232339958,,
45,short,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Summarize RLHF in one sentence.,31,64,183,551,False,,2,e2e_kv,ok,,1766544911.2588139,18,4.5194,,148.3094,,34,358.24800000000323,331.2133,154.5107,stop,152.8288,,52,340.25000523461546,,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,184,552,True,0,,prefill,ok,,1766544911.6173005,17,22.361199999977543,22.229663848876953,571.572900000092,571.4974975585938,0,,,,,22.361199999977543,22.229663848876953,17,760.2454251121171,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,184,553,True,0,,kv_decode,ok,,1766544911.6173005,17,22.361199999977543,22.229663848876953,571.572900000092,571.4974975585938,64,,,,,571.572900000092,571.4974975585938,64,111.97171874312043,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,184,554,True,0,,e2e_kv,ok,,1766544911.6173005,17,22.361199999977543,22.229663848876953,571.572900000092,571.4974975585938,64,,,,,593.9341000000695,593.7271614074707,81,136.37876660052103,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,185,555,False,,0,prefill,ok,,1766544912.2150502,17,12.579100000039034,12.422143936157227,633.3352000001469,633.2623901367188,0,,,,,12.579100000039034,12.422143936157227,17,1351.4480368187906,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,185,556,False,,0,kv_decode,ok,,1766544912.2150502,17,12.579100000039034,12.422143936157227,633.3352000001469,633.2623901367188,64,,,,,633.3352000001469,633.2623901367188,64,101.0523337404666,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,185,557,False,,0,e2e_kv,ok,,1766544912.2150502,17,12.579100000039034,12.422143936157227,633.3352000001469,633.2623901367188,64,,,,,645.9143000001859,645.684534072876,81,125.40363326834023,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,186,558,False,,1,prefill,ok,,1766544912.863168,17,11.625800000047093,11.53433609008789,635.2808999999979,635.2169189453125,0,,,,,11.625800000047093,11.53433609008789,17,1462.2649624052656,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,186,559,False,,1,kv_decode,ok,,1766544912.863168,17,11.625800000047093,11.53433609008789,635.2808999999979,635.2169189453125,64,,,,,635.2808999999979,635.2169189453125,64,100.74283675142793,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,186,560,False,,1,e2e_kv,ok,,1766544912.863168,17,11.625800000047093,11.53433609008789,635.2808999999979,635.2169189453125,64,,,,,646.906700000045,646.7512550354004,81,125.21125534794177,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,187,561,False,,2,prefill,ok,,1766544913.510963,17,10.706200000186072,10.597375869750977,612.0935999999801,612.0192260742188,0,,,,,10.706200000186072,10.597375869750977,17,1587.8649754071978,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,187,562,False,,2,kv_decode,ok,,1766544913.510963,17,10.706200000186072,10.597375869750977,612.0935999999801,612.0192260742188,64,,,,,612.0935999999801,612.0192260742188,64,104.55917199592035,633.025390625,
46,medium,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,187,563,False,,2,e2e_kv,ok,,1766544913.510963,17,10.706200000186072,10.597375869750977,612.0935999999801,612.0192260742188,64,,,,,622.7998000001662,622.6166019439697,81,130.05784523369852,633.025390625,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,188,564,True,0,,prefill,ok,,1766544914.1346436,1,40.34739999997328,,2410.035099999959,,0,,,,,40.34739999997328,,1,24.784744494085427,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,188,565,True,0,,kv_decode,ok,,1766544914.1346436,1,40.34739999997328,,2410.035099999959,,64,,,,,2410.035099999959,,64,26.55562983294355,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,188,566,True,0,,e2e_kv,ok,,1766544914.1346436,1,40.34739999997328,,2410.035099999959,,64,,,,,2450.3824999999324,,65,26.526470867304102,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,189,567,False,,0,prefill,ok,,1766544916.5857608,1,36.52790000001005,,2304.933099999971,,0,,,,,36.52790000001005,,1,27.376334254083176,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,189,568,False,,0,kv_decode,ok,,1766544916.5857608,1,36.52790000001005,,2304.933099999971,,64,,,,,2304.933099999971,,64,27.766532573114944,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,189,569,False,,0,e2e_kv,ok,,1766544916.5857608,1,36.52790000001005,,2304.933099999971,,64,,,,,2341.460999999981,,65,27.760445294626102,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,190,570,False,,1,prefill,ok,,1766544918.9277365,1,34.394600000041464,,2155.741100000114,,0,,,,,34.394600000041464,,1,29.074331435713585,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,190,571,False,,1,kv_decode,ok,,1766544918.9277365,1,34.394600000041464,,2155.741100000114,,64,,,,,2155.741100000114,,64,29.688166171715434,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,190,572,False,,1,e2e_kv,ok,,1766544918.9277365,1,34.394600000041464,,2155.741100000114,,64,,,,,2190.1357000001553,,65,29.678526312317263,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,191,573,False,,2,prefill,ok,,1766544921.1184843,1,32.03699999994569,,2004.6784000001026,,0,,,,,32.03699999994569,,1,31.21390891786669,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,191,574,False,,2,kv_decode,ok,,1766544921.1184843,1,32.03699999994569,,2004.6784000001026,,64,,,,,2004.6784000001026,,64,31.925320290774184,,
47,micro,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Hello,5,64,191,575,False,,2,e2e_kv,ok,,1766544921.1184843,1,32.03699999994569,,2004.6784000001026,,64,,,,,2036.7154000000482,,65,31.914129976136312,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,192,576,True,0,,prefill,ok,,1766544923.1556408,26,116.7791,,423.3577,,0,800.6616000000122,780.0268,182.7693,length,116.7791,,26,222.64257902313,,
