task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens_raw,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens,gpu_peak_mb,hf_load_ms
19,micro,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Hello,5,64,1,79,239,False,,2,e2e_kv,ok,,1766553824.1336343,1,1,1,9.984100001020124,,640.8140999992611,,,,64,,,,,,45.1712,650.7982000002812,,65,99.87735061340354,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,80,240,True,0,,prefill,ok,,1766553824.784781,1,9,9,43.206199999985984,,1233.1462999991345,,,,64,,,,,,96.08832,43.206199999985984,,9,208.30343793258652,0,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,80,241,True,0,,kv_decode,ok,,1766553824.784781,1,9,9,43.206199999985984,,1233.1462999991345,,,,64,,,,,,96.08832,1233.1462999991345,,64,51.89976242076461,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,80,242,True,0,,e2e_kv,ok,,1766553824.784781,1,9,9,43.206199999985984,,1233.1462999991345,,,,64,,,,,,96.08832,1276.3524999991205,,73,57.194231217512645,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,81,243,False,,0,prefill,ok,,1766553826.0616627,1,9,9,22.98299999893061,,1250.9432999995624,,,,64,,,,,,96.08832,22.98299999893061,,9,391.5937867301382,0,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,81,244,False,,0,kv_decode,ok,,1766553826.0616627,1,9,9,22.98299999893061,,1250.9432999995624,,,,64,,,,,,96.08832,1250.9432999995624,,64,51.161391567485424,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,81,245,False,,0,e2e_kv,ok,,1766553826.0616627,1,9,9,22.98299999893061,,1250.9432999995624,,,,64,,,,,,96.08832,1273.926299998493,,73,57.30315796140354,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,82,246,False,,1,prefill,ok,,1766553827.3360188,1,9,9,23.431800000253133,,1253.164599998854,,,,64,,,,,,96.08832,23.431800000253133,,9,384.09341151353175,0,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,82,247,False,,1,kv_decode,ok,,1766553827.3360188,1,9,9,23.431800000253133,,1253.164599998854,,,,64,,,,,,96.08832,1253.164599998854,,64,51.070705316810354,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,82,248,False,,1,e2e_kv,ok,,1766553827.3360188,1,9,9,23.431800000253133,,1253.164599998854,,,,64,,,,,,96.08832,1276.5963999991072,,73,57.183303979277284,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,83,249,False,,2,prefill,ok,,1766553828.6130235,1,9,9,24.358499998925254,,1284.4140999986848,,,,64,,,,,,96.08832,24.358499998925254,,9,369.48087938079516,0,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,83,250,False,,2,kv_decode,ok,,1766553828.6130235,1,9,9,24.358499998925254,,1284.4140999986848,,,,64,,,,,,96.08832,1284.4140999986848,,64,49.82816678831658,64,,
20,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,83,251,False,,2,e2e_kv,ok,,1766553828.6130235,1,9,9,24.358499998925254,,1284.4140999986848,,,,64,,,,,,96.08832,1308.77259999761,,73,55.77745133121927,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,84,252,True,0,,prefill,ok,,1766553829.9222157,1,1,1,18.778400000883266,,1282.9463999987638,,,,64,,,,,,96.08832,18.778400000883266,,1,53.25267328169406,0,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,84,253,True,0,,kv_decode,ok,,1766553829.9222157,1,1,1,18.778400000883266,,1282.9463999987638,,,,64,,,,,,96.08832,1282.9463999987638,,64,49.885170573035374,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,84,254,True,0,,e2e_kv,ok,,1766553829.9222157,1,1,1,18.778400000883266,,1282.9463999987638,,,,64,,,,,,96.08832,1301.724799999647,,65,49.9337494376827,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,85,255,False,,0,prefill,ok,,1766553831.2245178,1,1,1,18.45389999834879,,1280.04829999918,,,,64,,,,,,96.08832,18.45389999834879,,1,54.18908740642778,0,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,85,256,False,,0,kv_decode,ok,,1766553831.2245178,1,1,1,18.45389999834879,,1280.04829999918,,,,64,,,,,,96.08832,1280.04829999918,,64,49.998113352473496,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,85,257,False,,0,e2e_kv,ok,,1766553831.2245178,1,1,1,18.45389999834879,,1280.04829999918,,,,64,,,,,,96.08832,1298.5021999975288,,65,50.05767414188725,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,86,258,False,,1,prefill,ok,,1766553832.5234132,1,1,1,22.137199999633594,,1232.0534999998927,,,,64,,,,,,96.08832,22.137199999633594,,1,45.172831253119256,0,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,86,259,False,,1,kv_decode,ok,,1766553832.5234132,1,1,1,22.137199999633594,,1232.0534999998927,,,,64,,,,,,96.08832,1232.0534999998927,,64,51.94579618499162,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,86,260,False,,1,e2e_kv,ok,,1766553832.5234132,1,1,1,22.137199999633594,,1232.0534999998927,,,,64,,,,,,96.08832,1254.1906999995263,,65,51.82624938936683,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,87,261,False,,2,prefill,ok,,1766553833.777966,1,1,1,18.02990000032878,,1705.8546999996906,,,,64,,,,,,96.08832,18.02990000032878,,1,55.463424643606714,0,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,87,262,False,,2,kv_decode,ok,,1766553833.777966,1,1,1,18.02990000032878,,1705.8546999996906,,,,64,,,,,,96.08832,1705.8546999996906,,64,37.51784955659565,64,,
21,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,1,87,263,False,,2,e2e_kv,ok,,1766553833.777966,1,1,1,18.02990000032878,,1705.8546999996906,,,,64,,,,,,96.08832,1723.8846000000194,,65,37.70554015042496,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,88,264,True,0,,prefill,ok,,1766553835.5023408,1,17,17,23.97240000027523,,1071.8414000002667,,,,64,,,,,,5.03672,23.97240000027523,,17,709.148854507885,0,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,88,265,True,0,,kv_decode,ok,,1766553835.5023408,1,17,17,23.97240000027523,,1071.8414000002667,,,,64,,,,,,5.03672,1071.8414000002667,,64,59.71032654643128,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,88,266,True,0,,e2e_kv,ok,,1766553835.5023408,1,17,17,23.97240000027523,,1071.8414000002667,,,,64,,,,,,5.03672,1095.813800000542,,81,73.91766739929716,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,89,267,False,,0,prefill,ok,,1766553836.5992873,1,17,17,26.951200001349207,,1135.2891000005911,,,,64,,,,,,5.03672,26.951200001349207,,17,630.7696874034908,0,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,89,268,False,,0,kv_decode,ok,,1766553836.5992873,1,17,17,26.951200001349207,,1135.2891000005911,,,,64,,,,,,5.03672,1135.2891000005911,,64,56.37330614727709,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,89,269,False,,0,e2e_kv,ok,,1766553836.5992873,1,17,17,26.951200001349207,,1135.2891000005911,,,,64,,,,,,5.03672,1162.2403000019403,,81,69.69298861850237,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,90,270,False,,1,prefill,ok,,1766553837.7621455,1,17,17,23.877199999333243,,1108.325600000171,,,,64,,,,,,5.03672,23.877199999333243,,17,711.976278645516,0,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,90,271,False,,1,kv_decode,ok,,1766553837.7621455,1,17,17,23.877199999333243,,1108.325600000171,,,,64,,,,,,5.03672,1108.325600000171,,64,57.74476381307995,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,90,272,False,,1,e2e_kv,ok,,1766553837.7621455,1,17,17,23.877199999333243,,1108.325600000171,,,,64,,,,,,5.03672,1132.2027999995044,,81,71.54195343805496,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,91,273,False,,2,prefill,ok,,1766553838.8954246,1,17,17,20.59449999978824,,931.7025000000285,,,,64,,,,,,5.03672,20.59449999978824,,17,825.4631090910098,0,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,91,274,False,,2,kv_decode,ok,,1766553838.8954246,1,17,17,20.59449999978824,,931.7025000000285,,,,64,,,,,,5.03672,931.7025000000285,,64,68.69145462204732,64,,
22,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,91,275,False,,2,e2e_kv,ok,,1766553838.8954246,1,17,17,20.59449999978824,,931.7025000000285,,,,64,,,,,,5.03672,952.2969999998168,,81,85.05749781844906,64,,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,92,276,True,0,,prefill,ok,,1766553839.8481803,1,9,9,6.753600000592996,6.639103889465332,218.86760000052163,,,218.6710968017578,64,,,,,,25.016064,6.753600000592996,6.639103889465332,9,1332.6226011623075,0,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,92,277,True,0,,kv_decode,ok,,1766553839.8481803,1,9,9,6.753600000592996,6.639103889465332,218.86760000052163,,,218.6710968017578,64,,,,,,25.016064,218.86760000052163,218.6710968017578,64,292.4142266824668,64,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,92,278,True,0,,e2e_kv,ok,,1766553839.8481803,1,9,9,6.753600000592996,6.639103889465332,218.86760000052163,,,218.6710968017578,64,,,,,,25.016064,225.62120000111463,225.31020069122314,73,323.5511556522142,64,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,93,279,False,,0,prefill,ok,,1766553840.0757651,1,9,9,3.1335000003309688,3.070784091949463,190.9814999999071,,,190.87564086914062,64,,,,,,25.016064,3.1335000003309688,3.070784091949463,9,2872.1876492897386,0,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,93,280,False,,0,kv_decode,ok,,1766553840.0757651,1,9,9,3.1335000003309688,3.070784091949463,190.9814999999071,,,190.87564086914062,64,,,,,,25.016064,190.9814999999071,190.87564086914062,64,335.11099242613096,64,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,93,281,False,,0,e2e_kv,ok,,1766553840.0757651,1,9,9,3.1335000003309688,3.070784091949463,190.9814999999071,,,190.87564086914062,64,,,,,,25.016064,194.11500000023807,193.9464249610901,73,376.065734229248,64,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,94,282,False,,1,prefill,ok,,1766553840.2705717,1,9,9,1.7886999994516373,1.7541439533233643,108.06339999908232,,,108.02454376220703,64,,,,,,25.016064,1.7886999994516373,1.7541439533233643,9,5031.587187767169,0,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,94,283,False,,1,kv_decode,ok,,1766553840.2705717,1,9,9,1.7886999994516373,1.7541439533233643,108.06339999908232,,,108.02454376220703,64,,,,,,25.016064,108.06339999908232,108.02454376220703,64,592.2449228928897,64,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,94,284,False,,1,e2e_kv,ok,,1766553840.2705717,1,9,9,1.7886999994516373,1.7541439533233643,108.06339999908232,,,108.02454376220703,64,,,,,,25.016064,109.85209999853396,109.7786877155304,73,664.5298542401486,64,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,95,285,False,,2,prefill,ok,,1766553840.3809826,1,9,9,2.1178999995754566,2.073728084564209,112.03660000137461,,,111.98880004882812,64,,,,,,25.016064,2.1178999995754566,2.073728084564209,9,4249.492422590346,0,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,95,286,False,,2,kv_decode,ok,,1766553840.3809826,1,9,9,2.1178999995754566,2.073728084564209,112.03660000137461,,,111.98880004882812,64,,,,,,25.016064,112.03660000137461,111.98880004882812,64,571.2418977299808,64,538.54931640625,
23,short,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Summarize RLHF in one sentence.,31,64,1,95,287,False,,2,e2e_kv,ok,,1766553840.3809826,1,9,9,2.1178999995754566,2.073728084564209,112.03660000137461,,,111.98880004882812,64,,,,,,25.016064,114.15450000095007,114.06252813339233,73,639.4842078007651,64,538.54931640625,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,96,288,True,0,,prefill,ok,,1766553840.4958062,1,17,17,8.92319999911706,8.867584228515625,798.7929999999324,,,798.7548217773438,64,,,,,,5.03672,8.92319999911706,8.867584228515625,17,1905.1461361038787,0,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,96,289,True,0,,kv_decode,ok,,1766553840.4958062,1,17,17,8.92319999911706,8.867584228515625,798.7929999999324,,,798.7548217773438,64,,,,,,5.03672,798.7929999999324,798.7548217773438,64,80.12088238129957,64,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,96,290,True,0,,e2e_kv,ok,,1766553840.4958062,1,17,17,8.92319999911706,8.867584228515625,798.7929999999324,,,798.7548217773438,64,,,,,,5.03672,807.7161999990494,807.6224060058594,81,100.28274782664421,64,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,97,291,False,,0,prefill,ok,,1766553841.3047428,1,17,17,15.492399999857298,15.415519714355469,843.6266999997315,,,843.579345703125,64,,,,,,5.03672,15.492399999857298,15.415519714355469,17,1097.3122305231332,0,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,97,292,False,,0,kv_decode,ok,,1766553841.3047428,1,17,17,15.492399999857298,15.415519714355469,843.6266999997315,,,843.579345703125,64,,,,,,5.03672,843.6266999997315,843.579345703125,64,75.86293795587595,64,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,97,293,False,,0,e2e_kv,ok,,1766553841.3047428,1,17,17,15.492399999857298,15.415519714355469,843.6266999997315,,,843.579345703125,64,,,,,,5.03672,859.1190999995888,858.9948654174805,81,94.28262041903011,64,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,98,294,False,,1,prefill,ok,,1766553842.164802,1,17,17,16.412000000855187,16.331071853637695,805.4307000002154,,,805.3790893554688,64,,,,,,5.03672,16.412000000855187,16.331071853637695,17,1035.8274432801716,0,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,98,295,False,,1,kv_decode,ok,,1766553842.164802,1,17,17,16.412000000855187,16.331071853637695,805.4307000002154,,,805.3790893554688,64,,,,,,5.03672,805.4307000002154,805.3790893554688,64,79.46059170575802,64,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,98,296,False,,1,e2e_kv,ok,,1766553842.164802,1,17,17,16.412000000855187,16.331071853637695,805.4307000002154,,,805.3790893554688,64,,,,,,5.03672,821.8427000010706,821.7101612091064,81,98.55900648614933,64,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,99,297,False,,2,prefill,ok,,1766553842.9875183,1,17,17,11.678199998641503,11.575872421264648,832.9087999991316,,,832.85400390625,64,,,,,,5.03672,11.678199998641503,11.575872421264648,17,1455.7037901369706,0,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,99,298,False,,2,kv_decode,ok,,1766553842.9875183,1,17,17,11.678199998641503,11.575872421264648,832.9087999991316,,,832.85400390625,64,,,,,,5.03672,832.9087999991316,832.85400390625,64,76.83914493407529,64,539.29345703125,
24,medium,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,99,299,False,,2,e2e_kv,ok,,1766553842.9875183,1,17,17,11.678199998641503,11.575872421264648,832.9087999991316,,,832.85400390625,64,,,,,,5.03672,844.5869999977731,844.4298763275146,81,95.90486237677536,64,539.29345703125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,100,300,True,0,,prefill,ok,,1766553843.8330355,1,9,9,10.351400000217836,10.243712425231934,523.4319000010146,,,523.315185546875,64,,,,,,45.1712,10.351400000217836,10.243712425231934,9,869.4476109328789,0,632.16455078125,275.2355000011448
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,100,301,True,0,,kv_decode,ok,,1766553843.8330355,1,9,9,10.351400000217836,10.243712425231934,523.4319000010146,,,523.315185546875,64,,,,,,45.1712,523.4319000010146,523.315185546875,64,122.26996482231203,64,632.16455078125,275.2355000011448
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,100,302,True,0,,e2e_kv,ok,,1766553843.8330355,1,9,9,10.351400000217836,10.243712425231934,523.4319000010146,,,523.315185546875,64,,,,,,45.1712,533.7833000012324,533.5588979721069,73,136.75961761979337,64,632.16455078125,275.2355000011448
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,101,303,False,,0,prefill,ok,,1766553844.6432743,1,9,9,10.33379999898898,10.211263656616211,459.32879999963916,,,459.1851501464844,64,,,,,,45.1712,10.33379999898898,10.211263656616211,9,870.9284097699323,0,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,101,304,False,,0,kv_decode,ok,,1766553844.6432743,1,9,9,10.33379999898898,10.211263656616211,459.32879999963916,,,459.1851501464844,64,,,,,,45.1712,459.32879999963916,459.1851501464844,64,139.3337408846349,64,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,101,305,False,,0,e2e_kv,ok,,1766553844.6432743,1,9,9,10.33379999898898,10.211263656616211,459.32879999963916,,,459.1851501464844,64,,,,,,45.1712,469.66259999862814,469.3964138031006,73,155.43072835736385,64,632.16455078125,
25,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,102,306,False,,1,prefill,ok,,1766553845.1138313,1,9,9,5.710999999791966,5.665791988372803,218.1466999991244,,,218.10585021972656,64,,,,,,45.1712,5.710999999791966,5.665791988372803,9,1575.906146091375,0,632.16455078125,
